FQ:6126.482, am:1.618, pw:5.140, ps:10043.047 
FQ:5864.510, am:1.622, pw:5.015, ps:10374.447 
FQ:6066.734, am:1.623, pw:5.020, ps:10347.586 
FQ:6072.874, am:1.622, pw:5.005, ps:10784.600 
FQ:5876.393, am:1.624, pw:5.010, ps:10985.753 
FQ:5864.510, am:1.622, pw:5.020, ps:10350.721 
FQ:6160.164, am:1.682, pw:4.935, ps:10645.239 
FQ:5967.078, am:1.697, pw:4.930, ps:10351.268 
FQ:6010.363, am:1.683, pw:4.900, ps:10418.635 
FQ:5991.736, am:1.682, pw:4.905, ps:10581.584 
FQ:5997.932, am:1.684, pw:4.910, ps:11015.972 
FQ:6004.141, am:1.677, pw:4.910, ps:10546.081 
FQ:5985.552, am:1.676, pw:4.915, ps:10882.087 
FQ:6204.757, am:1.676, pw:4.905, ps:10499.033 
FQ:6204.757, am:1.675, pw:4.905, ps:10489.048 
FQ:5985.552, am:1.682, pw:4.920, ps:10876.596 
FQ:5991.736, am:1.682, pw:4.915, ps:10503.246 
FQ:5991.736, am:1.681, pw:4.910, ps:10481.474 
FQ:5991.736, am:1.681, pw:4.910, ps:10586.526 
FQ:5991.736, am:1.682, pw:4.915, ps:10508.085 
FQ:5979.381, am:1.682, pw:4.920, ps:10473.113 
FQ:6204.757, am:1.673, pw:4.905, ps:10510.534 
FQ:5985.552, am:1.675, pw:4.915, ps:10875.430 
FQ:5997.932, am:1.673, pw:4.905, ps:10533.541 
FQ:5997.932, am:1.673, pw:4.915, ps:10970.656 
FQ:5979.381, am:1.682, pw:4.915, ps:10472.079 
FQ:5991.736, am:1.681, pw:4.915, ps:10903.219 
FQ:6198.347, am:1.682, pw:4.915, ps:10471.144 
FQ:5985.552, am:1.681, pw:4.915, ps:10832.768 
FQ:6004.141, am:1.681, pw:4.905, ps:10467.534 
FQ:5985.552, am:1.679, pw:4.915, ps:10521.146 
FQ:5985.552, am:1.669, pw:4.910, ps:10727.081 
FQ:6204.757, am:1.670, pw:4.905, ps:10476.190 
FQ:5997.932, am:1.669, pw:4.905, ps:10541.831 
FQ:6204.757, am:1.670, pw:4.905, ps:10479.261 
FQ:6004.141, am:1.678, pw:4.900, ps:10460.841 
FQ:5991.736, am:1.677, pw:4.910, ps:10834.663 
FQ:6211.180, am:1.679, pw:4.905, ps:10424.058 
FQ:6211.180, am:1.677, pw:4.905, ps:10436.389 
FQ:6010.363, am:1.678, pw:4.900, ps:10464.437 
FQ:6004.141, am:1.678, pw:4.905, ps:10499.677 
FQ:5997.932, am:1.670, pw:4.905, ps:10797.748 
FQ:6004.141, am:1.669, pw:4.905, ps:10518.165 
FQ:6204.757, am:1.670, pw:4.905, ps:10473.742 
FQ:5997.932, am:1.670, pw:4.915, ps:11168.262 
FQ:6004.141, am:1.678, pw:4.900, ps:10489.354 
FQ:6004.141, am:1.678, pw:4.900, ps:10514.132 
FQ:6004.141, am:1.678, pw:4.900, ps:10531.965 
FQ:6010.363, am:1.670, pw:4.895, ps:10720.437 
FQ:6010.363, am:1.670, pw:4.895, ps:10485.365 
FQ:6010.363, am:1.671, pw:4.900, ps:10521.244 
FQ:6029.106, am:1.670, pw:4.895, ps:10781.469 
FQ:6010.363, am:1.678, pw:4.900, ps:10471.203 
FQ:6211.180, am:1.678, pw:4.900, ps:10428.861 
FQ:6010.363, am:1.678, pw:4.895, ps:10423.621 
FQ:6217.617, am:1.677, pw:4.900, ps:10445.187 
FQ:6010.363, am:1.677, pw:4.905, ps:10472.258 
FQ:6010.363, am:1.677, pw:4.905, ps:10475.750 
FQ:6010.363, am:1.669, pw:4.895, ps:10517.816 
FQ:6010.363, am:1.669, pw:4.895, ps:10478.148 
FQ:6010.363, am:1.671, pw:4.900, ps:11166.139 
FQ:6010.363, am:1.670, pw:4.895, ps:10508.452 
FQ:6010.363, am:1.678, pw:4.895, ps:11136.967 
FQ:6010.363, am:1.678, pw:4.900, ps:10472.455 
FQ:6016.598, am:1.679, pw:4.895, ps:10467.740 
FQ:6016.598, am:1.679, pw:4.895, ps:10555.059 
FQ:6016.598, am:1.679, pw:4.895, ps:10473.864 
FQ:6016.598, am:1.678, pw:4.900, ps:10474.095 
FQ:6016.598, am:1.670, pw:4.895, ps:10523.361 
FQ:6016.598, am:1.670, pw:4.900, ps:10524.358 
FQ:6224.066, am:1.670, pw:4.900, ps:10488.460 
FQ:5815.161, am:1.670, pw:4.895, ps:10517.186 
FQ:6010.363, am:1.678, pw:4.895, ps:10437.735 
FQ:6016.598, am:1.678, pw:4.895, ps:10788.956 
FQ:5809.129, am:1.679, pw:4.895, ps:10466.497 
FQ:5809.129, am:1.679, pw:4.895, ps:10466.714 
FQ:5815.161, am:1.679, pw:4.895, ps:10471.673 
FQ:6016.598, am:1.678, pw:4.895, ps:10474.966 
FQ:5815.161, am:1.670, pw:4.895, ps:10520.935 
FQ:6016.598, am:1.670, pw:4.895, ps:10524.608 
FQ:6022.845, am:1.670, pw:4.880, ps:11115.834 
FQ:6022.845, am:1.672, pw:4.890, ps:10794.941 
FQ:6022.845, am:1.679, pw:4.890, ps:10429.079 
FQ:5809.129, am:1.678, pw:4.895, ps:10473.328 
FQ:6016.598, am:1.679, pw:4.895, ps:10438.410 
FQ:6010.363, am:1.678, pw:4.900, ps:10443.795 
FQ:6016.598, am:1.678, pw:4.890, ps:10481.494 
FQ:6016.598, am:1.677, pw:4.890, ps:10451.687 
FQ:6022.845, am:1.669, pw:4.885, ps:11133.416 
FQ:6022.845, am:1.671, pw:4.890, ps:11036.690 
FQ:6022.845, am:1.670, pw:4.895, ps:10528.056 
FQ:6029.106, am:1.669, pw:4.880, ps:11108.867 
FQ:6016.598, am:1.678, pw:4.890, ps:10430.512 
FQ:6016.598, am:1.677, pw:4.895, ps:10436.493 
FQ:5815.161, am:1.678, pw:4.895, ps:10476.551 
FQ:6022.845, am:1.677, pw:4.895, ps:10892.821 
FQ:6022.845, am:1.678, pw:4.895, ps:10472.629 
FQ:5815.161, am:1.678, pw:4.890, ps:10472.850 
FQ:6016.598, am:1.670, pw:4.895, ps:10480.551 
FQ:6022.845, am:1.670, pw:4.890, ps:10495.346 
FQ:6035.380, am:1.670, pw:4.885, ps:10628.979 
FQ:6022.845, am:1.669, pw:4.890, ps:10524.182 
FQ:6016.598, am:1.678, pw:4.890, ps:10424.663 
FQ:6016.598, am:1.677, pw:4.895, ps:10488.003 
FQ:5809.129, am:1.677, pw:4.895, ps:10479.698 
FQ:6022.845, am:1.678, pw:4.880, ps:11025.445 
FQ:6016.598, am:1.676, pw:4.890, ps:10449.717 
FQ:6016.598, am:1.676, pw:4.890, ps:10435.240 
FQ:6016.598, am:1.669, pw:4.895, ps:10832.510 
FQ:6016.598, am:1.669, pw:4.900, ps:10517.263 
FQ:6010.363, am:1.669, pw:4.890, ps:11149.343 
FQ:6022.845, am:1.669, pw:4.895, ps:11040.781 
FQ:6016.598, am:1.676, pw:4.895, ps:10435.285 
FQ:6010.363, am:1.677, pw:4.895, ps:10470.729 
FQ:6016.598, am:1.677, pw:4.895, ps:10468.618 
