FQ:6282.723, am:0.497, pw:6.755, ps:8391.630 
FQ:6163.328, am:0.504, pw:6.590, ps:9463.745 
FQ:6172.840, am:0.505, pw:6.585, ps:9454.494 
FQ:6230.530, am:0.507, pw:6.525, ps:9403.057 
FQ:6327.160, am:0.507, pw:6.545, ps:8737.049 
FQ:6201.550, am:0.503, pw:6.555, ps:9475.524 
FQ:6327.160, am:0.502, pw:6.540, ps:9084.449 
FQ:6196.747, am:0.501, pw:6.560, ps:9514.565 
FQ:6327.160, am:0.501, pw:6.550, ps:8573.130 
FQ:6327.160, am:0.506, pw:6.545, ps:9003.999 
FQ:6371.406, am:0.505, pw:6.540, ps:8252.732 
FQ:6196.747, am:0.503, pw:6.560, ps:9489.476 
FQ:6196.747, am:0.502, pw:6.550, ps:9503.588 
FQ:6201.550, am:0.502, pw:6.555, ps:9528.034 
FQ:6206.362, am:0.502, pw:6.545, ps:9510.282 
FQ:6327.160, am:0.503, pw:6.540, ps:8777.476 
FQ:6361.521, am:0.504, pw:6.555, ps:8237.632 
FQ:6201.550, am:0.504, pw:6.555, ps:9478.437 
FQ:6201.550, am:0.505, pw:6.550, ps:9467.185 
FQ:6201.550, am:0.503, pw:6.550, ps:9493.693 
FQ:6201.550, am:0.503, pw:6.550, ps:9504.707 
FQ:6366.460, am:0.501, pw:6.555, ps:8313.821 
FQ:6366.460, am:0.502, pw:6.550, ps:8372.184 
FQ:6206.362, am:0.506, pw:6.545, ps:9444.590 
FQ:6177.606, am:0.504, pw:6.540, ps:9035.482 
FQ:6376.361, am:0.505, pw:6.535, ps:8491.782 
FQ:6332.046, am:0.502, pw:6.545, ps:8360.126 
FQ:6225.681, am:0.503, pw:6.525, ps:9510.323 
FQ:6332.046, am:0.501, pw:6.545, ps:8543.921 
FQ:6211.180, am:0.502, pw:6.540, ps:9518.195 
FQ:6336.940, am:0.505, pw:6.550, ps:8235.791 
FQ:6366.460, am:0.507, pw:6.550, ps:8206.709 
FQ:6211.180, am:0.504, pw:6.535, ps:9478.135 
FQ:6366.460, am:0.502, pw:6.545, ps:8545.298 
FQ:6211.180, am:0.503, pw:6.540, ps:9499.356 
FQ:6211.180, am:0.502, pw:6.535, ps:9525.063 
FQ:6336.940, am:0.504, pw:6.540, ps:8247.959 
FQ:6341.841, am:0.505, pw:6.535, ps:8224.706 
FQ:6341.841, am:0.504, pw:6.535, ps:8250.994 
FQ:6381.323, am:0.505, pw:6.535, ps:8764.704 
FQ:6211.180, am:0.502, pw:6.535, ps:9522.285 
FQ:6386.293, am:0.503, pw:6.530, ps:8567.203 
FQ:6201.550, am:0.502, pw:6.530, ps:9146.932 
FQ:6386.293, am:0.502, pw:6.530, ps:8569.689 
FQ:6201.550, am:0.504, pw:6.530, ps:8886.968 
FQ:6206.362, am:0.505, pw:6.530, ps:8553.313 
FQ:6240.250, am:0.504, pw:6.515, ps:9485.988 
FQ:6235.386, am:0.506, pw:6.520, ps:9464.521 
FQ:6240.250, am:0.506, pw:6.520, ps:9447.080 
FQ:6211.180, am:0.504, pw:6.520, ps:8556.326 
FQ:6406.250, am:0.501, pw:6.510, ps:8578.325 
FQ:6386.293, am:0.502, pw:6.530, ps:8292.553 
FQ:6250.000, am:0.501, pw:6.510, ps:9554.054 
FQ:6245.121, am:0.502, pw:6.515, ps:9537.688 
FQ:6225.681, am:0.503, pw:6.515, ps:8264.046 
FQ:6245.121, am:0.505, pw:6.510, ps:9483.826 
FQ:6225.681, am:0.504, pw:6.510, ps:8281.091 
FQ:6254.887, am:0.502, pw:6.505, ps:9516.413 
FQ:6406.250, am:0.502, pw:6.510, ps:8385.786 
FQ:6259.781, am:0.501, pw:6.510, ps:8445.378 
FQ:6230.530, am:0.500, pw:6.510, ps:8363.442 
FQ:6391.270, am:0.507, pw:6.525, ps:8791.076 
FQ:6245.121, am:0.506, pw:6.515, ps:9443.801 
FQ:6245.121, am:0.504, pw:6.515, ps:9485.887 
FQ:6240.250, am:0.503, pw:6.515, ps:9505.049 
FQ:6245.121, am:0.503, pw:6.515, ps:9504.797 
FQ:6254.887, am:0.502, pw:6.505, ps:8581.334 
FQ:6230.530, am:0.503, pw:6.485, ps:8531.385 
FQ:6254.887, am:0.505, pw:6.505, ps:9473.495 
FQ:6254.887, am:0.504, pw:6.505, ps:9498.135 
FQ:6235.386, am:0.506, pw:6.525, ps:9113.845 
FQ:6230.530, am:0.502, pw:6.505, ps:8309.576 
FQ:6230.530, am:0.502, pw:6.475, ps:8816.652 
FQ:6250.000, am:0.503, pw:6.505, ps:9516.148 
FQ:6254.887, am:0.503, pw:6.500, ps:9537.667 
FQ:6250.000, am:0.507, pw:6.510, ps:9451.632 
FQ:6254.887, am:0.504, pw:6.505, ps:9485.757 
FQ:6235.386, am:0.506, pw:6.505, ps:8230.054 
FQ:6254.887, am:0.502, pw:6.505, ps:9529.707 
FQ:6254.887, am:0.503, pw:6.500, ps:9507.025 
FQ:6240.250, am:0.502, pw:6.485, ps:8279.202 
FQ:6235.386, am:0.502, pw:6.505, ps:8299.910 
FQ:6254.887, am:0.505, pw:6.500, ps:9469.555 
FQ:6235.386, am:0.504, pw:6.480, ps:8375.768 
FQ:6274.510, am:0.504, pw:6.505, ps:8283.531 
FQ:6269.592, am:0.501, pw:6.500, ps:8616.924 
FQ:6259.781, am:0.502, pw:6.495, ps:9527.470 
FQ:6259.781, am:0.502, pw:6.500, ps:9528.912 
FQ:6264.683, am:0.501, pw:6.500, ps:9539.464 
FQ:6235.386, am:0.504, pw:6.480, ps:8291.351 
FQ:6269.592, am:0.506, pw:6.500, ps:8242.040 
FQ:6259.781, am:0.506, pw:6.500, ps:9454.242 
FQ:6254.887, am:0.502, pw:6.500, ps:9536.253 
FQ:6264.683, am:0.503, pw:6.495, ps:9523.878 
FQ:6259.781, am:0.502, pw:6.500, ps:9561.195 
FQ:6240.250, am:0.503, pw:6.475, ps:8324.109 
FQ:6274.510, am:0.506, pw:6.500, ps:8494.857 
FQ:6240.250, am:0.504, pw:6.480, ps:8276.595 
FQ:6279.435, am:0.506, pw:6.500, ps:8330.586 
FQ:6274.510, am:0.503, pw:6.475, ps:8274.752 
FQ:6245.121, am:0.501, pw:6.475, ps:8315.445 
FQ:6264.683, am:0.504, pw:6.490, ps:9507.772 
FQ:6254.887, am:0.503, pw:6.500, ps:9515.092 
FQ:6259.781, am:0.506, pw:6.495, ps:9482.085 
FQ:6264.683, am:0.506, pw:6.495, ps:9470.359 
FQ:6240.250, am:0.504, pw:6.480, ps:8269.661 
FQ:6269.592, am:0.502, pw:6.490, ps:9530.088 
FQ:6240.250, am:0.503, pw:6.465, ps:8720.631 
FQ:6240.250, am:0.502, pw:6.470, ps:8569.821 
FQ:6279.435, am:0.501, pw:6.475, ps:8315.249 
FQ:6279.435, am:0.505, pw:6.495, ps:8362.220 
FQ:6279.435, am:0.505, pw:6.500, ps:8381.675 
FQ:6274.510, am:0.504, pw:6.495, ps:8576.459 
FQ:6264.683, am:0.503, pw:6.490, ps:9521.638 
FQ:6264.683, am:0.503, pw:6.490, ps:9517.160 
FQ:6264.683, am:0.503, pw:6.490, ps:9517.688 
FQ:6264.683, am:0.502, pw:6.490, ps:9563.628 
FQ:6259.781, am:0.504, pw:6.500, ps:9516.076 
FQ:6259.781, am:0.505, pw:6.495, ps:9482.058 
FQ:6259.781, am:0.505, pw:6.495, ps:9470.832 
