FQ:5917.160, am:0.298, pw:5.090, ps:11950.709 
FQ:6054.490, am:0.298, pw:4.975, ps:10782.410 
FQ:6060.606, am:0.297, pw:4.970, ps:10810.244 
FQ:6060.606, am:0.297, pw:4.970, ps:10862.821 
FQ:5864.510, am:0.299, pw:4.965, ps:12840.655 
FQ:6066.734, am:0.299, pw:4.960, ps:12153.342 
FQ:6072.874, am:0.297, pw:4.955, ps:11691.466 
FQ:6066.734, am:0.298, pw:4.960, ps:11088.612 
FQ:6066.734, am:0.297, pw:4.965, ps:11058.771 
FQ:6060.606, am:0.296, pw:4.965, ps:10974.907 
FQ:6066.734, am:0.296, pw:4.965, ps:11261.636 
FQ:6066.734, am:0.296, pw:4.965, ps:11043.968 
FQ:6079.027, am:0.297, pw:4.960, ps:13145.812 
FQ:6066.734, am:0.297, pw:4.960, ps:11365.386 
FQ:6066.734, am:0.299, pw:4.965, ps:10689.543 
FQ:6072.874, am:0.297, pw:4.960, ps:11363.900 
FQ:6066.734, am:0.297, pw:4.965, ps:10314.936 
FQ:5882.353, am:0.297, pw:4.945, ps:12954.709 
FQ:5882.353, am:0.297, pw:4.945, ps:13140.318 
FQ:6072.874, am:0.296, pw:4.960, ps:10434.382 
FQ:6072.874, am:0.297, pw:4.950, ps:11918.966 
FQ:6079.027, am:0.295, pw:4.955, ps:11645.524 
FQ:6072.874, am:0.296, pw:4.960, ps:11491.695 
FQ:6079.027, am:0.297, pw:4.950, ps:11612.645 
FQ:6079.027, am:0.296, pw:4.955, ps:11589.764 
FQ:6072.874, am:0.297, pw:4.955, ps:11463.950 
FQ:6079.027, am:0.298, pw:4.950, ps:11705.251 
FQ:6091.371, am:0.298, pw:4.945, ps:13411.171 
FQ:6072.874, am:0.297, pw:4.955, ps:11057.621 
FQ:6079.027, am:0.297, pw:4.950, ps:11471.302 
FQ:5882.353, am:0.296, pw:4.945, ps:12837.206 
FQ:5894.309, am:0.296, pw:4.945, ps:13346.239 
FQ:5888.325, am:0.298, pw:4.940, ps:13112.808 
FQ:5882.353, am:0.296, pw:4.940, ps:12785.727 
FQ:5882.353, am:0.298, pw:4.945, ps:11945.368 
FQ:6097.561, am:0.296, pw:4.945, ps:13459.819 
FQ:5888.325, am:0.297, pw:4.940, ps:12939.488 
FQ:5894.309, am:0.295, pw:4.945, ps:13432.433 
FQ:6097.561, am:0.296, pw:4.940, ps:13536.391 
FQ:6079.027, am:0.297, pw:4.950, ps:11741.183 
FQ:6085.193, am:0.295, pw:4.945, ps:11281.141 
FQ:5876.393, am:0.297, pw:4.950, ps:11596.767 
FQ:6079.027, am:0.297, pw:4.945, ps:11383.868 
FQ:5894.309, am:0.298, pw:4.940, ps:13300.919 
FQ:6097.561, am:0.299, pw:4.945, ps:13381.282 
FQ:6085.193, am:0.296, pw:4.945, ps:10975.821 
FQ:5894.309, am:0.297, pw:4.940, ps:13029.641 
FQ:5894.309, am:0.298, pw:4.935, ps:12783.197 
FQ:5894.309, am:0.298, pw:4.935, ps:12995.495 
FQ:5894.309, am:0.297, pw:4.940, ps:13274.366 
FQ:6085.193, am:0.296, pw:4.940, ps:11061.383 
FQ:5894.309, am:0.297, pw:4.935, ps:13178.408 
FQ:5882.353, am:0.297, pw:4.945, ps:11755.523 
FQ:5900.305, am:0.296, pw:4.935, ps:13410.469 
FQ:6091.371, am:0.295, pw:4.945, ps:10463.223 
FQ:5900.305, am:0.295, pw:4.940, ps:13288.949 
FQ:5900.305, am:0.296, pw:4.935, ps:13012.140 
FQ:5900.305, am:0.299, pw:4.935, ps:13013.988 
FQ:5894.309, am:0.298, pw:4.935, ps:11894.498 
FQ:5888.325, am:0.297, pw:4.940, ps:11545.727 
FQ:5888.325, am:0.296, pw:4.945, ps:11642.454 
FQ:5882.353, am:0.297, pw:4.940, ps:11720.977 
FQ:5900.305, am:0.297, pw:4.935, ps:13152.609 
FQ:6091.371, am:0.298, pw:4.940, ps:11046.445 
FQ:5894.309, am:0.295, pw:4.935, ps:12341.914 
FQ:6085.193, am:0.297, pw:4.945, ps:11353.514 
FQ:5894.309, am:0.297, pw:4.930, ps:12629.660 
FQ:5906.314, am:0.298, pw:4.930, ps:13365.353 
FQ:5894.309, am:0.296, pw:4.935, ps:12265.672 
FQ:5888.325, am:0.295, pw:4.935, ps:11739.522 
FQ:5906.314, am:0.293, pw:4.930, ps:13095.436 
FQ:5894.309, am:0.294, pw:4.935, ps:12010.578 
FQ:6103.764, am:0.294, pw:4.935, ps:13569.076 
FQ:5894.309, am:0.297, pw:4.935, ps:11819.931 
FQ:5888.325, am:0.298, pw:4.940, ps:11555.449 
FQ:5894.309, am:0.298, pw:4.935, ps:11601.144 
FQ:5906.314, am:0.299, pw:4.930, ps:13106.220 
FQ:5894.309, am:0.298, pw:4.935, ps:11061.627 
FQ:5900.305, am:0.297, pw:4.930, ps:12941.006 
FQ:6097.561, am:0.298, pw:4.940, ps:11043.747 
FQ:5906.314, am:0.298, pw:4.930, ps:13347.808 
FQ:5894.309, am:0.299, pw:4.940, ps:11355.765 
FQ:5900.305, am:0.305, pw:4.930, ps:10968.778 
FQ:5900.305, am:0.301, pw:4.930, ps:11092.441 
FQ:5900.305, am:0.300, pw:4.935, ps:10840.807 
FQ:6091.371, am:0.305, pw:4.935, ps:10051.072 
FQ:5894.309, am:0.304, pw:4.935, ps:10463.926 
FQ:5900.305, am:0.304, pw:4.935, ps:10538.618 
FQ:5906.314, am:0.304, pw:4.925, ps:11670.532 
FQ:5900.305, am:0.302, pw:4.930, ps:11208.558 
FQ:5894.309, am:0.304, pw:4.930, ps:9856.450 
FQ:5906.314, am:0.301, pw:4.930, ps:11923.170 
FQ:5918.367, am:0.334, pw:4.915, ps:10840.397 
FQ:5888.325, am:0.294, pw:4.940, ps:11248.001 
FQ:5888.325, am:0.288, pw:4.940, ps:11021.420 
FQ:5882.353, am:0.304, pw:4.945, ps:10850.533 
FQ:5894.309, am:0.299, pw:4.945, ps:12884.429 
FQ:5882.353, am:0.294, pw:4.950, ps:11392.852 
FQ:6079.027, am:0.301, pw:4.950, ps:9873.993 
FQ:5876.393, am:0.297, pw:4.950, ps:10968.368 
FQ:5876.393, am:0.296, pw:4.950, ps:11017.034 
FQ:5882.353, am:0.289, pw:4.945, ps:11102.198 
FQ:5900.305, am:0.319, pw:4.940, ps:11964.351 
FQ:5888.325, am:0.285, pw:4.940, ps:11529.518 
FQ:5894.309, am:0.287, pw:4.940, ps:11459.988 
FQ:5900.305, am:0.306, pw:4.935, ps:11470.687 
FQ:5894.309, am:0.307, pw:4.930, ps:10931.095 
FQ:5912.334, am:0.282, pw:4.920, ps:12091.245 
FQ:5918.367, am:0.325, pw:4.915, ps:10794.601 
FQ:5912.334, am:0.332, pw:4.920, ps:10617.619 
