FQ:6189.555, am:1.859, pw:2.765, ps:4995.994 
FQ:6286.837, am:1.855, pw:2.645, ps:5131.911 
FQ:6311.637, am:1.851, pw:2.655, ps:5026.266 
FQ:6024.096, am:1.851, pw:2.695, ps:4803.337 
FQ:6024.096, am:1.850, pw:2.700, ps:4798.717 
FQ:6024.096, am:1.851, pw:2.700, ps:4748.116 
FQ:6425.703, am:1.856, pw:2.695, ps:4825.525 
FQ:6299.213, am:1.855, pw:2.645, ps:5133.010 
FQ:6286.837, am:1.857, pw:2.645, ps:5117.281 
FQ:6299.213, am:1.851, pw:2.640, ps:5144.833 
FQ:6299.213, am:1.853, pw:2.645, ps:5140.917 
FQ:6036.217, am:1.853, pw:2.695, ps:4708.260 
FQ:6299.213, am:1.854, pw:2.645, ps:5135.353 
FQ:6036.217, am:1.857, pw:2.695, ps:4725.419 
FQ:6036.217, am:1.856, pw:2.695, ps:4744.832 
FQ:6024.096, am:1.856, pw:2.695, ps:4761.035 
FQ:6311.637, am:1.848, pw:2.650, ps:5071.743 
FQ:6299.213, am:1.851, pw:2.640, ps:5145.525 
FQ:6400.000, am:1.849, pw:2.675, ps:4982.078 
FQ:6412.826, am:1.856, pw:2.685, ps:4895.477 
FQ:6036.217, am:1.857, pw:2.695, ps:4774.700 
FQ:6400.000, am:1.855, pw:2.680, ps:4937.571 
FQ:6299.213, am:1.851, pw:2.640, ps:5153.891 
FQ:6438.632, am:1.852, pw:2.690, ps:4871.978 
FQ:6311.637, am:1.849, pw:2.655, ps:5051.427 
FQ:6299.213, am:1.850, pw:2.640, ps:5152.762 
FQ:6438.632, am:1.856, pw:2.695, ps:4847.611 
FQ:6299.213, am:1.856, pw:2.640, ps:5132.614 
FQ:6036.217, am:1.858, pw:2.690, ps:4762.305 
FQ:6425.703, am:1.851, pw:2.690, ps:4888.642 
FQ:6048.387, am:1.851, pw:2.690, ps:4820.175 
FQ:6311.637, am:1.851, pw:2.635, ps:5146.235 
FQ:6324.111, am:1.851, pw:2.645, ps:5059.038 
FQ:6299.213, am:1.857, pw:2.640, ps:5135.986 
FQ:6036.217, am:1.854, pw:2.690, ps:4816.956 
FQ:6036.217, am:1.855, pw:2.695, ps:4805.228 
FQ:6048.387, am:1.851, pw:2.690, ps:4748.958 
FQ:6425.703, am:1.853, pw:2.675, ps:4926.527 
FQ:6048.387, am:1.852, pw:2.690, ps:4767.943 
FQ:6311.637, am:1.851, pw:2.635, ps:5151.004 
FQ:6311.637, am:1.856, pw:2.640, ps:5138.292 
FQ:6036.217, am:1.856, pw:2.695, ps:4805.716 
FQ:6438.632, am:1.855, pw:2.685, ps:4899.826 
FQ:6412.826, am:1.849, pw:2.680, ps:4974.765 
FQ:6311.637, am:1.851, pw:2.640, ps:5154.672 
FQ:6311.637, am:1.853, pw:2.640, ps:5149.598 
FQ:6324.111, am:1.851, pw:2.635, ps:5151.973 
FQ:6048.387, am:1.858, pw:2.690, ps:4790.102 
FQ:6400.000, am:1.854, pw:2.680, ps:4975.221 
FQ:6048.387, am:1.853, pw:2.690, ps:4695.401 
FQ:6324.111, am:1.849, pw:2.645, ps:5136.467 
FQ:6311.637, am:1.851, pw:2.645, ps:5121.683 
FQ:6048.387, am:1.851, pw:2.690, ps:4860.144 
FQ:6336.634, am:1.849, pw:2.645, ps:5058.286 
FQ:6048.387, am:1.856, pw:2.685, ps:4818.192 
FQ:6412.826, am:1.857, pw:2.680, ps:4953.896 
FQ:6036.217, am:1.855, pw:2.690, ps:4872.644 
FQ:6438.632, am:1.855, pw:2.685, ps:4920.071 
FQ:6324.111, am:1.855, pw:2.635, ps:5145.189 
FQ:6336.634, am:1.854, pw:2.670, ps:5000.782 
FQ:6425.703, am:1.850, pw:2.670, ps:4982.219 
FQ:6336.634, am:1.850, pw:2.650, ps:5040.058 
FQ:6324.111, am:1.850, pw:2.635, ps:5157.307 
FQ:6048.387, am:1.849, pw:2.690, ps:4717.197 
FQ:5917.160, am:1.387, pw:0.870, ps:6695.927 
FQ:7909.605, am:0.308, pw:3.550, ps:8035.397 
FQ:6286.837, am:1.865, pw:2.645, ps:5138.806 
FQ:6400.000, am:1.860, pw:2.680, ps:4982.102 
FQ:6299.213, am:1.859, pw:2.645, ps:5107.920 
FQ:6336.634, am:1.855, pw:2.670, ps:5001.829 
FQ:6336.634, am:1.857, pw:2.675, ps:5018.110 
FQ:6412.826, am:1.856, pw:2.680, ps:4970.421 
