FQ:7017.544, am:0.369, pw:0.575, ps:8071.699 
FQ:7079.646, am:0.355, pw:0.570, ps:7048.167 
FQ:7207.207, am:0.355, pw:0.565, ps:6825.217 
FQ:6956.522, am:0.354, pw:0.575, ps:7620.158 
FQ:6956.522, am:0.352, pw:0.580, ps:7846.650 
FQ:7017.544, am:0.355, pw:0.570, ps:7182.530 
FQ:7017.544, am:0.355, pw:0.570, ps:7260.899 
FQ:6896.552, am:0.352, pw:0.580, ps:7963.411 
FQ:6956.522, am:0.353, pw:0.575, ps:7517.735 
FQ:7142.857, am:0.355, pw:0.565, ps:6755.115 
FQ:7017.544, am:0.354, pw:0.575, ps:7553.162 
FQ:7079.646, am:0.355, pw:0.565, ps:6829.602 
FQ:7017.544, am:0.356, pw:0.570, ps:7315.786 
FQ:7017.544, am:0.356, pw:0.570, ps:7209.475 
FQ:7079.646, am:0.355, pw:0.565, ps:6986.430 
FQ:7017.544, am:0.355, pw:0.570, ps:7172.277 
FQ:6896.552, am:0.355, pw:0.580, ps:7958.764 
FQ:7017.544, am:0.356, pw:0.570, ps:7206.042 
FQ:6956.522, am:0.355, pw:0.575, ps:7562.006 
FQ:6956.522, am:0.353, pw:0.575, ps:7514.639 
FQ:7017.544, am:0.354, pw:0.570, ps:7245.526 
FQ:6956.522, am:0.355, pw:0.580, ps:7779.162 
FQ:7017.544, am:0.356, pw:0.575, ps:7531.690 
FQ:7017.544, am:0.354, pw:0.575, ps:7573.919 
FQ:7017.544, am:0.354, pw:0.570, ps:7225.809 
FQ:7142.857, am:0.354, pw:0.565, ps:6925.390 
FQ:7142.857, am:0.357, pw:0.565, ps:6703.451 
FQ:7017.544, am:0.355, pw:0.570, ps:7333.520 
FQ:7017.544, am:0.353, pw:0.570, ps:7229.445 
FQ:6956.522, am:0.356, pw:0.575, ps:7739.212 
FQ:6956.522, am:0.355, pw:0.575, ps:7536.147 
FQ:6956.522, am:0.355, pw:0.575, ps:7550.640 
FQ:7017.544, am:0.354, pw:0.570, ps:7100.092 
FQ:7207.207, am:0.354, pw:0.560, ps:6656.572 
FQ:7017.544, am:0.353, pw:0.575, ps:7363.590 
FQ:7017.544, am:0.357, pw:0.570, ps:7323.040 
FQ:7017.544, am:0.355, pw:0.575, ps:7514.509 
FQ:6956.522, am:0.354, pw:0.575, ps:7476.815 
FQ:7079.646, am:0.356, pw:0.570, ps:7407.923 
FQ:7207.207, am:0.354, pw:0.565, ps:6775.501 
FQ:7142.857, am:0.355, pw:0.565, ps:6953.910 
FQ:7079.646, am:0.355, pw:0.570, ps:7273.510 
FQ:7017.544, am:0.354, pw:0.575, ps:7450.755 
FQ:7079.646, am:0.353, pw:0.570, ps:7019.681 
FQ:7079.646, am:0.355, pw:0.570, ps:7311.114 
FQ:7207.207, am:0.354, pw:0.565, ps:6927.281 
FQ:7017.544, am:0.355, pw:0.575, ps:7427.654 
FQ:6956.522, am:0.352, pw:0.575, ps:7855.535 
FQ:6896.552, am:0.355, pw:0.580, ps:7898.529 
FQ:7017.544, am:0.355, pw:0.575, ps:7431.703 
FQ:7017.544, am:0.357, pw:0.570, ps:7416.725 
FQ:7017.544, am:0.354, pw:0.575, ps:7441.977 
FQ:7017.544, am:0.357, pw:0.570, ps:7334.364 
FQ:7272.727, am:0.354, pw:0.560, ps:6818.640 
FQ:7017.544, am:0.353, pw:0.575, ps:7398.196 
FQ:6956.522, am:0.355, pw:0.580, ps:7855.555 
FQ:7017.544, am:0.355, pw:0.575, ps:7508.481 
FQ:7017.544, am:0.353, pw:0.570, ps:7298.977 
FQ:7079.646, am:0.354, pw:0.570, ps:7378.030 
FQ:6896.552, am:0.352, pw:0.580, ps:7988.389 
FQ:7017.544, am:0.354, pw:0.575, ps:7393.808 
FQ:7017.544, am:0.354, pw:0.575, ps:7385.956 
FQ:7142.857, am:0.354, pw:0.570, ps:7204.570 
FQ:7079.646, am:0.354, pw:0.565, ps:7094.351 
FQ:7142.857, am:0.356, pw:0.570, ps:7192.208 
FQ:7017.544, am:0.353, pw:0.570, ps:7212.361 
FQ:6956.522, am:0.355, pw:0.575, ps:7527.104 
FQ:7017.544, am:0.354, pw:0.575, ps:7300.798 
FQ:7079.646, am:0.354, pw:0.570, ps:7317.403 
FQ:7017.544, am:0.352, pw:0.575, ps:7350.906 
FQ:7079.646, am:0.354, pw:0.570, ps:7248.093 
FQ:7079.646, am:0.356, pw:0.570, ps:7178.072 
FQ:7079.646, am:0.356, pw:0.570, ps:7255.954 
FQ:7017.544, am:0.355, pw:0.570, ps:7296.824 
FQ:6896.552, am:0.354, pw:0.580, ps:7777.978 
FQ:7079.646, am:0.354, pw:0.570, ps:7285.129 
FQ:6956.522, am:0.354, pw:0.575, ps:7672.441 
FQ:6956.522, am:0.352, pw:0.580, ps:7761.311 
FQ:6896.552, am:0.354, pw:0.580, ps:7852.036 
FQ:6956.522, am:0.352, pw:0.575, ps:7789.777 
FQ:7017.544, am:0.353, pw:0.570, ps:7240.704 
