FQ:5714.286, am:0.516, pw:0.880, ps:13731.912 
FQ:5813.953, am:0.514, pw:0.865, ps:13223.946 
FQ:5847.953, am:0.515, pw:0.860, ps:13531.505 
FQ:5780.347, am:0.515, pw:0.865, ps:13494.588 
FQ:5813.953, am:0.516, pw:0.865, ps:13222.496 
FQ:5813.953, am:0.516, pw:0.860, ps:13001.468 
FQ:5813.953, am:0.516, pw:0.860, ps:13027.098 
FQ:5813.953, am:0.515, pw:0.865, ps:13270.818 
FQ:5813.953, am:0.515, pw:0.860, ps:13213.521 
FQ:7058.824, am:0.517, pw:0.850, ps:14502.099 
FQ:5882.353, am:0.516, pw:0.855, ps:12743.119 
FQ:5847.953, am:0.516, pw:0.860, ps:13374.237 
FQ:5813.953, am:0.515, pw:0.860, ps:13040.469 
FQ:5847.953, am:0.514, pw:0.860, ps:13370.382 
FQ:5813.953, am:0.514, pw:0.860, ps:13356.122 
FQ:5813.953, am:0.515, pw:0.860, ps:13346.795 
FQ:5847.953, am:0.514, pw:0.860, ps:13306.567 
FQ:5813.953, am:0.516, pw:0.860, ps:13023.723 
FQ:5847.953, am:0.514, pw:0.860, ps:13603.026 
FQ:5847.953, am:0.515, pw:0.860, ps:13059.115 
FQ:5847.953, am:0.514, pw:0.860, ps:13521.733 
FQ:5847.953, am:0.514, pw:0.860, ps:13486.066 
FQ:5847.953, am:0.515, pw:0.860, ps:13059.065 
FQ:5847.953, am:0.514, pw:0.860, ps:13414.793 
FQ:5847.953, am:0.515, pw:0.860, ps:13438.867 
FQ:7058.824, am:0.516, pw:0.855, ps:14711.418 
FQ:5847.953, am:0.516, pw:0.860, ps:13037.906 
FQ:5847.953, am:0.517, pw:0.860, ps:13254.294 
FQ:5847.953, am:0.515, pw:0.860, ps:13242.994 
FQ:5847.953, am:0.515, pw:0.860, ps:13053.708 
FQ:5847.953, am:0.515, pw:0.860, ps:13532.406 
FQ:7058.824, am:0.517, pw:0.850, ps:14595.209 
FQ:5847.953, am:0.515, pw:0.855, ps:13298.887 
FQ:7058.824, am:0.517, pw:0.855, ps:14652.324 
FQ:5882.353, am:0.515, pw:0.855, ps:13592.928 
FQ:7100.592, am:0.518, pw:0.850, ps:14510.428 
FQ:5847.953, am:0.515, pw:0.855, ps:13471.909 
FQ:5847.953, am:0.516, pw:0.855, ps:13237.861 
FQ:5847.953, am:0.517, pw:0.860, ps:13473.710 
FQ:5847.953, am:0.516, pw:0.855, ps:13421.070 
FQ:7058.824, am:0.517, pw:0.855, ps:14555.322 
FQ:5847.953, am:0.517, pw:0.855, ps:13064.556 
FQ:5917.160, am:0.518, pw:0.850, ps:14356.883 
FQ:5847.953, am:0.516, pw:0.855, ps:13194.454 
FQ:5847.953, am:0.516, pw:0.855, ps:13363.417 
FQ:7058.824, am:0.517, pw:0.855, ps:14593.112 
FQ:5882.353, am:0.517, pw:0.855, ps:13266.968 
FQ:7058.824, am:0.518, pw:0.850, ps:14571.452 
FQ:5882.353, am:0.517, pw:0.855, ps:12817.676 
FQ:5882.353, am:0.518, pw:0.855, ps:13015.113 
FQ:5917.160, am:0.518, pw:0.850, ps:12765.525 
FQ:5847.953, am:0.517, pw:0.855, ps:13382.585 
FQ:5882.353, am:0.517, pw:0.855, ps:13356.127 
FQ:5847.953, am:0.517, pw:0.855, ps:13243.982 
FQ:5847.953, am:0.517, pw:0.855, ps:13027.449 
FQ:7100.592, am:0.519, pw:0.850, ps:14607.237 
FQ:5847.953, am:0.516, pw:0.860, ps:13076.690 
FQ:7058.824, am:0.518, pw:0.855, ps:14586.129 
FQ:5882.353, am:0.517, pw:0.850, ps:13819.606 
FQ:5847.953, am:0.517, pw:0.855, ps:13560.435 
FQ:5847.953, am:0.517, pw:0.855, ps:13685.480 
FQ:5847.953, am:0.515, pw:0.855, ps:13086.793 
FQ:7058.824, am:0.517, pw:0.850, ps:14565.049 
FQ:5847.953, am:0.517, pw:0.860, ps:13055.189 
FQ:5882.353, am:0.518, pw:0.855, ps:13022.018 
FQ:5882.353, am:0.516, pw:0.855, ps:13509.029 
FQ:5882.353, am:0.518, pw:0.850, ps:14305.338 
FQ:5882.353, am:0.518, pw:0.855, ps:14088.026 
FQ:5847.953, am:0.515, pw:0.855, ps:13508.013 
FQ:7142.857, am:0.516, pw:0.845, ps:14732.428 
FQ:7100.592, am:0.517, pw:0.850, ps:14716.217 
FQ:5882.353, am:0.517, pw:0.850, ps:14319.189 
FQ:5882.353, am:0.517, pw:0.855, ps:13185.455 
FQ:7058.824, am:0.518, pw:0.850, ps:14608.596 
FQ:5847.953, am:0.516, pw:0.855, ps:13322.133 
FQ:5882.353, am:0.516, pw:0.860, ps:13194.157 
FQ:5917.160, am:0.517, pw:0.850, ps:14310.392 
FQ:5917.160, am:0.517, pw:0.850, ps:13945.697 
FQ:5917.160, am:0.518, pw:0.850, ps:14413.469 
FQ:7100.592, am:0.519, pw:0.850, ps:14512.489 
FQ:5882.353, am:0.517, pw:0.855, ps:13063.661 
FQ:5882.353, am:0.517, pw:0.850, ps:13643.828 
