FQ:6282.723, am:0.925, pw:4.905, ps:6979.484 
FQ:6256.742, am:0.915, pw:4.735, ps:7689.107 
FQ:6250.000, am:0.914, pw:4.740, ps:7685.241 
FQ:6250.000, am:0.919, pw:4.745, ps:7650.361 
FQ:6263.499, am:0.919, pw:4.740, ps:7542.435 
FQ:6263.499, am:0.916, pw:4.775, ps:6835.797 
FQ:6054.054, am:0.912, pw:4.775, ps:6760.777 
FQ:6263.499, am:0.912, pw:4.735, ps:7631.377 
FQ:6270.270, am:0.914, pw:4.770, ps:6800.694 
FQ:6277.056, am:0.913, pw:4.710, ps:7720.286 
FQ:6054.054, am:0.913, pw:4.770, ps:6771.382 
FQ:6283.857, am:0.912, pw:4.705, ps:7712.746 
FQ:6277.056, am:0.915, pw:4.765, ps:6814.445 
FQ:6060.606, am:0.913, pw:4.760, ps:6852.095 
FQ:6060.606, am:0.915, pw:4.760, ps:7056.861 
FQ:6270.270, am:0.916, pw:4.780, ps:6789.466 
FQ:6270.270, am:0.915, pw:4.745, ps:7404.646 
FQ:6277.056, am:0.912, pw:4.750, ps:7196.858 
FQ:6067.172, am:0.913, pw:4.765, ps:6880.261 
FQ:6060.606, am:0.912, pw:4.755, ps:7065.918 
FQ:6060.606, am:0.912, pw:4.765, ps:6881.494 
FQ:6263.499, am:0.916, pw:4.725, ps:7679.943 
FQ:6060.606, am:0.918, pw:4.755, ps:7028.150 
FQ:6277.056, am:0.916, pw:4.735, ps:7456.786 
FQ:6060.606, am:0.912, pw:4.765, ps:6834.075 
FQ:6283.857, am:0.912, pw:4.740, ps:7268.945 
FQ:6283.857, am:0.912, pw:4.745, ps:7290.956 
FQ:6283.857, am:0.911, pw:4.745, ps:7342.497 
FQ:6067.172, am:0.913, pw:4.745, ps:7204.911 
FQ:6073.753, am:0.915, pw:4.740, ps:7107.937 
FQ:6073.753, am:0.914, pw:4.750, ps:6923.855 
FQ:6290.672, am:0.914, pw:4.700, ps:7690.778 
FQ:6080.347, am:0.916, pw:4.740, ps:7190.220 
FQ:6270.270, am:0.916, pw:4.740, ps:7461.203 
FQ:6067.172, am:0.917, pw:4.745, ps:7207.729 
FQ:6080.347, am:0.914, pw:4.750, ps:7040.202 
FQ:6080.347, am:0.915, pw:4.760, ps:6774.424 
FQ:6290.672, am:0.914, pw:4.700, ps:7698.610 
FQ:6080.347, am:0.912, pw:4.745, ps:7078.761 
FQ:6277.056, am:0.916, pw:4.735, ps:7468.316 
FQ:6283.857, am:0.919, pw:4.695, ps:7658.853 
FQ:6080.347, am:0.918, pw:4.740, ps:6993.903 
FQ:6277.056, am:0.912, pw:4.710, ps:7595.793 
FQ:6283.857, am:0.914, pw:4.695, ps:7714.620 
FQ:6277.056, am:0.912, pw:4.715, ps:7703.263 
FQ:6283.857, am:0.914, pw:4.700, ps:7701.798 
FQ:6297.503, am:0.912, pw:4.730, ps:7351.421 
FQ:6283.857, am:0.914, pw:4.700, ps:7705.834 
FQ:6086.957, am:0.913, pw:4.730, ps:7221.326 
FQ:6290.672, am:0.912, pw:4.700, ps:7608.695 
FQ:6270.270, am:0.917, pw:4.705, ps:7678.491 
FQ:6283.857, am:0.919, pw:4.695, ps:7661.589 
FQ:6080.347, am:0.916, pw:4.755, ps:6807.492 
FQ:6073.753, am:0.912, pw:4.765, ps:6770.198 
FQ:6080.347, am:0.914, pw:4.760, ps:6818.381 
FQ:6086.957, am:0.915, pw:4.750, ps:6773.252 
FQ:6080.347, am:0.912, pw:4.755, ps:6861.841 
FQ:6073.753, am:0.916, pw:4.730, ps:7482.986 
FQ:6290.672, am:0.919, pw:4.695, ps:7661.417 
FQ:6100.218, am:0.916, pw:4.730, ps:7246.550 
FQ:6290.672, am:0.915, pw:4.695, ps:7701.503 
FQ:6093.580, am:0.912, pw:4.725, ps:7375.707 
FQ:6283.857, am:0.914, pw:4.705, ps:7578.117 
FQ:6304.348, am:0.912, pw:4.760, ps:6839.542 
