FQ:5000.000, am:0.449, pw:0.805, ps:7119.868 
FQ:5747.126, am:0.488, pw:0.865, ps:7939.729 
FQ:5031.447, am:0.438, pw:0.795, ps:7233.421 
FQ:5813.953, am:0.474, pw:0.805, ps:8024.388 
FQ:5063.291, am:0.454, pw:0.790, ps:7170.269 
FQ:5194.805, am:0.445, pw:0.785, ps:6927.056 
FQ:5063.291, am:0.438, pw:0.785, ps:7279.350 
FQ:5031.447, am:0.438, pw:0.795, ps:7187.503 
FQ:5000.000, am:0.460, pw:0.805, ps:6912.925 
FQ:5063.291, am:0.430, pw:0.790, ps:7373.215 
FQ:5095.541, am:0.432, pw:0.790, ps:7306.233 
FQ:5031.447, am:0.435, pw:0.790, ps:7245.695 
FQ:5128.205, am:0.438, pw:0.780, ps:7260.082 
FQ:5194.805, am:0.442, pw:0.790, ps:7144.883 
FQ:5095.541, am:0.451, pw:0.790, ps:7161.436 
FQ:5031.447, am:0.445, pw:0.795, ps:7142.352 
FQ:5031.447, am:0.446, pw:0.790, ps:7177.254 
FQ:5063.291, am:0.444, pw:0.790, ps:7206.914 
FQ:5031.447, am:0.443, pw:0.795, ps:7170.866 
FQ:5031.447, am:0.443, pw:0.790, ps:7174.623 
FQ:5031.447, am:0.446, pw:0.795, ps:7138.015 
FQ:5000.000, am:0.446, pw:0.795, ps:7104.646 
FQ:5031.447, am:0.440, pw:0.795, ps:7190.494 
FQ:5031.447, am:0.442, pw:0.795, ps:7159.703 
FQ:5000.000, am:0.445, pw:0.795, ps:7124.007 
FQ:5000.000, am:0.448, pw:0.800, ps:7104.398 
FQ:5031.447, am:0.441, pw:0.790, ps:7208.873 
FQ:5031.447, am:0.440, pw:0.795, ps:7194.124 
FQ:5031.447, am:0.440, pw:0.790, ps:7197.790 
FQ:5000.000, am:0.442, pw:0.790, ps:7177.777 
FQ:7228.916, am:0.438, pw:0.845, ps:6309.722 
FQ:5000.000, am:0.451, pw:0.800, ps:7020.451 
FQ:5031.447, am:0.444, pw:0.790, ps:7171.345 
FQ:5031.447, am:0.443, pw:0.795, ps:7196.089 
FQ:5194.805, am:0.442, pw:0.790, ps:7021.931 
FQ:5031.447, am:0.443, pw:0.795, ps:7168.116 
FQ:5031.447, am:0.443, pw:0.795, ps:7173.436 
FQ:5031.447, am:0.445, pw:0.795, ps:7129.904 
FQ:5031.447, am:0.445, pw:0.790, ps:7144.299 
FQ:5031.447, am:0.444, pw:0.795, ps:7165.851 
FQ:5031.447, am:0.444, pw:0.790, ps:7153.363 
FQ:5063.291, am:0.444, pw:0.790, ps:7195.737 
FQ:5031.447, am:0.443, pw:0.790, ps:7120.184 
FQ:5063.291, am:0.443, pw:0.790, ps:7201.063 
FQ:5194.805, am:0.446, pw:0.785, ps:7053.158 
FQ:7228.916, am:0.440, pw:0.845, ps:6311.819 
FQ:5031.447, am:0.443, pw:0.790, ps:7169.833 
FQ:5031.447, am:0.443, pw:0.795, ps:7171.257 
FQ:5194.805, am:0.440, pw:0.790, ps:6859.909 
FQ:5194.805, am:0.446, pw:0.780, ps:7047.283 
FQ:5194.805, am:0.440, pw:0.785, ps:6983.963 
FQ:5194.805, am:0.442, pw:0.780, ps:7004.053 
FQ:5031.447, am:0.445, pw:0.795, ps:7134.854 
FQ:5063.291, am:0.448, pw:0.785, ps:7157.096 
FQ:5063.291, am:0.442, pw:0.790, ps:7138.858 
FQ:5228.758, am:0.441, pw:0.780, ps:7009.224 
FQ:5063.291, am:0.445, pw:0.790, ps:7128.579 
FQ:5194.805, am:0.440, pw:0.785, ps:7071.622 
FQ:5063.291, am:0.444, pw:0.790, ps:7168.972 
FQ:5952.381, am:0.439, pw:0.850, ps:6208.107 
FQ:5063.291, am:0.443, pw:0.790, ps:7149.207 
FQ:5161.290, am:0.445, pw:0.780, ps:7177.261 
FQ:5095.541, am:0.445, pw:0.780, ps:7184.102 
FQ:5031.447, am:0.445, pw:0.795, ps:7111.318 
FQ:5063.291, am:0.447, pw:0.790, ps:7145.818 
FQ:5161.290, am:0.447, pw:0.780, ps:7097.420 
FQ:5228.758, am:0.439, pw:0.780, ps:7057.221 
FQ:5031.447, am:0.445, pw:0.790, ps:7110.774 
FQ:5031.447, am:0.445, pw:0.790, ps:7136.046 
FQ:5063.291, am:0.446, pw:0.790, ps:7116.593 
FQ:5063.291, am:0.444, pw:0.790, ps:7160.838 
FQ:5063.291, am:0.443, pw:0.790, ps:7158.817 
FQ:5228.758, am:0.439, pw:0.780, ps:7046.432 
FQ:5031.447, am:0.443, pw:0.785, ps:7161.396 
FQ:5228.758, am:0.446, pw:0.780, ps:7096.680 
FQ:5063.291, am:0.443, pw:0.790, ps:7201.637 
FQ:5161.290, am:0.441, pw:0.790, ps:6798.044 
FQ:7185.629, am:0.438, pw:0.845, ps:6223.410 
FQ:5228.758, am:0.445, pw:0.775, ps:7118.606 
