FQ:6324.111, am:0.536, pw:2.585, ps:5355.813 
FQ:6237.006, am:0.532, pw:2.495, ps:5416.259 
FQ:6224.066, am:0.531, pw:2.575, ps:5390.344 
FQ:8080.808, am:0.531, pw:0.570, ps:8221.854 
FQ:6250.000, am:0.531, pw:2.495, ps:5403.174 
FQ:6237.006, am:0.532, pw:2.495, ps:5423.311 
FQ:6237.006, am:0.531, pw:2.560, ps:4991.976 
FQ:6250.000, am:0.530, pw:2.480, ps:5450.367 
FQ:6224.066, am:0.530, pw:2.555, ps:4986.536 
FQ:6237.006, am:0.531, pw:2.570, ps:5387.174 
FQ:7079.646, am:0.531, pw:0.575, ps:8387.577 
FQ:5970.149, am:0.531, pw:2.570, ps:5347.678 
FQ:7079.646, am:0.531, pw:0.575, ps:8346.830 
FQ:5982.906, am:0.531, pw:2.570, ps:5373.743 
FQ:7079.646, am:0.531, pw:0.575, ps:8537.598 
FQ:6263.048, am:0.532, pw:2.470, ps:5442.453 
FQ:6237.006, am:0.529, pw:2.560, ps:5024.424 
FQ:6224.066, am:0.529, pw:2.555, ps:4988.387 
FQ:5982.906, am:0.533, pw:2.565, ps:5337.268 
FQ:7017.544, am:0.533, pw:0.575, ps:8405.533 
FQ:6263.048, am:0.530, pw:2.490, ps:5435.526 
FQ:6263.048, am:0.530, pw:2.485, ps:5419.590 
FQ:6276.151, am:0.530, pw:2.470, ps:5451.209 
FQ:5970.149, am:0.531, pw:2.565, ps:5263.810 
FQ:6250.000, am:0.531, pw:2.500, ps:5376.560 
FQ:6250.000, am:0.530, pw:2.460, ps:5481.339 
FQ:6263.048, am:0.531, pw:2.465, ps:5458.665 
FQ:6237.006, am:0.530, pw:2.560, ps:4998.846 
FQ:6237.006, am:0.529, pw:2.555, ps:5037.057 
FQ:6263.048, am:0.529, pw:2.490, ps:5424.534 
FQ:6289.308, am:0.530, pw:2.475, ps:5422.782 
FQ:6263.048, am:0.531, pw:2.490, ps:5420.080 
FQ:6263.048, am:0.530, pw:2.465, ps:5454.059 
FQ:6263.048, am:0.532, pw:2.485, ps:5407.300 
FQ:5995.717, am:0.530, pw:2.560, ps:5321.483 
FQ:8080.808, am:0.530, pw:0.565, ps:8341.976 
FQ:6250.000, am:0.531, pw:2.560, ps:5015.615 
FQ:6237.006, am:0.531, pw:2.555, ps:4984.208 
FQ:5995.717, am:0.533, pw:2.565, ps:5261.388 
FQ:7017.544, am:0.533, pw:0.575, ps:8325.417 
FQ:6276.151, am:0.529, pw:2.470, ps:5465.466 
FQ:6276.151, am:0.529, pw:2.465, ps:5470.640 
FQ:6289.308, am:0.532, pw:2.475, ps:5420.722 
FQ:5995.717, am:0.529, pw:2.495, ps:5358.186 
FQ:6263.048, am:0.531, pw:2.560, ps:5005.983 
FQ:6263.048, am:0.531, pw:2.485, ps:5367.981 
FQ:6250.000, am:0.531, pw:2.555, ps:4990.831 
FQ:6250.000, am:0.529, pw:2.555, ps:5010.997 
FQ:5982.906, am:0.528, pw:2.560, ps:5051.941 
FQ:6250.000, am:0.531, pw:2.550, ps:5025.654 
FQ:6008.584, am:0.529, pw:2.560, ps:5345.386 
FQ:8080.808, am:0.529, pw:0.565, ps:8244.566 
FQ:6237.006, am:0.532, pw:2.555, ps:4982.979 
FQ:6237.006, am:0.532, pw:2.555, ps:4977.406 
FQ:5982.906, am:0.531, pw:2.555, ps:5001.094 
FQ:6008.584, am:0.531, pw:2.565, ps:5248.631 
FQ:8000.000, am:0.531, pw:0.575, ps:8507.025 
FQ:6302.521, am:0.532, pw:2.465, ps:5423.236 
FQ:6250.000, am:0.531, pw:2.555, ps:5014.676 
FQ:6237.006, am:0.530, pw:2.560, ps:4983.918 
FQ:5970.149, am:0.530, pw:2.565, ps:5277.260 
FQ:5970.149, am:0.529, pw:2.565, ps:5168.122 
FQ:5995.717, am:0.530, pw:2.565, ps:5376.833 
FQ:8080.808, am:0.530, pw:0.570, ps:8197.548 
FQ:6263.048, am:0.530, pw:2.480, ps:5415.958 
FQ:5982.906, am:0.528, pw:2.565, ps:5183.423 
FQ:5982.906, am:0.528, pw:2.565, ps:5355.597 
FQ:8080.808, am:0.528, pw:0.565, ps:8147.663 
FQ:6289.308, am:0.532, pw:2.470, ps:5433.725 
FQ:6237.006, am:0.531, pw:2.550, ps:5008.757 
FQ:6276.151, am:0.531, pw:2.475, ps:5421.788 
FQ:5982.906, am:0.528, pw:2.560, ps:4992.846 
FQ:6289.308, am:0.531, pw:2.470, ps:5449.547 
FQ:6250.000, am:0.530, pw:2.555, ps:5008.338 
FQ:6289.308, am:0.530, pw:2.460, ps:5455.864 
FQ:6263.048, am:0.529, pw:2.560, ps:5021.721 
FQ:6008.584, am:0.529, pw:2.490, ps:5340.483 
FQ:5982.906, am:0.532, pw:2.560, ps:4955.243 
FQ:6250.000, am:0.530, pw:2.550, ps:5011.190 
FQ:6008.584, am:0.530, pw:2.555, ps:5319.987 
FQ:8080.808, am:0.530, pw:0.565, ps:8336.782 
FQ:5970.149, am:0.530, pw:2.555, ps:5013.424 
FQ:6289.308, am:0.531, pw:2.470, ps:5456.966 
FQ:5970.149, am:0.530, pw:2.555, ps:5024.064 
FQ:5970.149, am:0.530, pw:2.560, ps:5027.217 
FQ:5970.149, am:0.530, pw:2.560, ps:5023.423 
FQ:6302.521, am:0.529, pw:2.475, ps:5446.170 
FQ:5995.717, am:0.528, pw:2.565, ps:5118.486 
FQ:7079.646, am:0.528, pw:0.570, ps:8197.091 
FQ:6008.584, am:0.528, pw:2.490, ps:5388.225 
FQ:6289.308, am:0.530, pw:2.470, ps:5462.791 
FQ:6289.308, am:0.530, pw:2.475, ps:5420.126 
FQ:6276.151, am:0.530, pw:2.455, ps:5457.100 
FQ:5982.906, am:0.531, pw:2.565, ps:4925.315 
FQ:6276.151, am:0.531, pw:2.465, ps:5459.353 
FQ:5995.717, am:0.530, pw:2.565, ps:4950.060 
FQ:5995.717, am:0.529, pw:2.560, ps:5061.801 
FQ:5995.717, am:0.529, pw:2.555, ps:5031.338 
FQ:6021.505, am:0.529, pw:2.560, ps:5210.230 
FQ:8080.808, am:0.529, pw:0.565, ps:8235.363 
FQ:6021.505, am:0.529, pw:2.555, ps:5252.271 
FQ:8163.265, am:0.529, pw:0.560, ps:8068.429 
FQ:6021.505, am:0.529, pw:2.490, ps:5295.398 
FQ:5995.717, am:0.529, pw:2.565, ps:4980.271 
FQ:7017.544, am:0.527, pw:0.575, ps:8310.026 
FQ:5982.906, am:0.532, pw:2.560, ps:5009.103 
FQ:6276.151, am:0.533, pw:2.555, ps:4987.609 
FQ:6021.505, am:0.532, pw:2.480, ps:5351.189 
FQ:5995.717, am:0.531, pw:2.550, ps:4989.377 
FQ:6276.151, am:0.530, pw:2.550, ps:4999.902 
FQ:5982.906, am:0.530, pw:2.555, ps:4934.882 
FQ:6263.048, am:0.530, pw:2.445, ps:5468.948 
FQ:5982.906, am:0.529, pw:2.555, ps:5026.468 
