FQ:5633.803, am:1.621, pw:1.075, ps:4252.799 
FQ:5797.101, am:1.657, pw:0.975, ps:4530.387 
FQ:5797.101, am:1.657, pw:0.975, ps:4540.896 
FQ:5797.101, am:1.662, pw:0.970, ps:4484.736 
FQ:5797.101, am:1.656, pw:0.975, ps:4541.548 
FQ:5825.243, am:1.659, pw:0.975, ps:4535.306 
FQ:5797.101, am:1.658, pw:0.970, ps:4514.465 
FQ:6091.371, am:1.663, pw:0.970, ps:4413.235 
FQ:5797.101, am:1.658, pw:0.975, ps:4538.249 
FQ:6091.371, am:1.656, pw:0.970, ps:4365.700 
FQ:6122.449, am:1.639, pw:0.990, ps:4367.176 
FQ:5797.101, am:1.660, pw:0.970, ps:4498.859 
FQ:5076.142, am:1.662, pw:0.965, ps:4443.436 
FQ:6122.449, am:1.622, pw:0.990, ps:4371.137 
FQ:5825.243, am:1.658, pw:0.970, ps:4547.425 
FQ:5797.101, am:1.662, pw:0.970, ps:4495.724 
FQ:6091.371, am:1.660, pw:0.965, ps:4371.673 
FQ:5825.243, am:1.660, pw:0.970, ps:4546.006 
FQ:5825.243, am:1.661, pw:0.970, ps:4553.646 
FQ:5797.101, am:1.662, pw:0.970, ps:4544.449 
FQ:5797.101, am:1.660, pw:0.965, ps:4541.945 
FQ:5825.243, am:1.660, pw:0.970, ps:4562.644 
FQ:5825.243, am:1.663, pw:0.970, ps:4544.495 
FQ:6000.000, am:1.629, pw:1.000, ps:4321.075 
FQ:5825.243, am:1.662, pw:0.970, ps:4547.237 
FQ:5825.243, am:1.662, pw:0.970, ps:4554.819 
FQ:5825.243, am:1.661, pw:0.970, ps:4557.026 
FQ:5825.243, am:1.666, pw:0.965, ps:4509.907 
FQ:5825.243, am:1.663, pw:0.970, ps:4557.660 
FQ:5825.243, am:1.663, pw:0.970, ps:4531.452 
FQ:6091.371, am:1.670, pw:0.960, ps:4419.881 
FQ:5825.243, am:1.661, pw:0.970, ps:4561.343 
FQ:5825.243, am:1.660, pw:0.965, ps:4557.200 
FQ:6122.449, am:1.641, pw:0.985, ps:4397.320 
FQ:5102.041, am:1.667, pw:0.970, ps:4492.238 
FQ:5825.243, am:1.661, pw:0.970, ps:4563.804 
FQ:6030.151, am:1.636, pw:1.000, ps:4289.025 
FQ:6091.371, am:1.668, pw:0.965, ps:4427.571 
FQ:5825.243, am:1.662, pw:0.970, ps:4575.367 
FQ:6122.449, am:1.642, pw:0.985, ps:4404.157 
FQ:5853.659, am:1.662, pw:0.965, ps:4561.334 
FQ:5825.243, am:1.663, pw:0.965, ps:4563.676 
FQ:5825.243, am:1.662, pw:0.965, ps:4557.004 
FQ:5825.243, am:1.661, pw:0.970, ps:4563.948 
FQ:5825.243, am:1.665, pw:0.965, ps:4561.121 
FQ:5825.243, am:1.669, pw:0.965, ps:4533.958 
FQ:5853.659, am:1.664, pw:0.970, ps:4558.000 
FQ:5853.659, am:1.667, pw:0.970, ps:4555.180 
FQ:5825.243, am:1.664, pw:0.970, ps:4558.449 
FQ:5882.353, am:1.661, pw:0.960, ps:4571.389 
FQ:5825.243, am:1.662, pw:0.965, ps:4575.089 
FQ:5128.205, am:1.671, pw:0.960, ps:4474.784 
FQ:6030.151, am:1.632, pw:0.985, ps:4365.360 
FQ:6153.846, am:1.660, pw:0.955, ps:4431.056 
FQ:6185.567, am:1.626, pw:0.985, ps:4419.650 
FQ:6122.449, am:1.662, pw:0.955, ps:4446.896 
FQ:5128.205, am:1.668, pw:0.965, ps:4531.834 
FQ:6153.846, am:1.626, pw:0.985, ps:4442.454 
FQ:6122.449, am:1.669, pw:0.960, ps:4474.148 
FQ:5853.659, am:1.665, pw:0.960, ps:4562.713 
FQ:5825.243, am:1.665, pw:0.965, ps:4569.885 
FQ:5102.041, am:1.674, pw:0.960, ps:4510.075 
FQ:5128.205, am:1.670, pw:0.960, ps:4491.462 
FQ:5853.659, am:1.661, pw:0.960, ps:4587.539 
FQ:5853.659, am:1.663, pw:0.965, ps:4575.775 
FQ:5853.659, am:1.662, pw:0.960, ps:4577.089 
FQ:6060.606, am:1.633, pw:0.990, ps:4375.691 
FQ:5853.659, am:1.664, pw:0.965, ps:4576.788 
FQ:5853.659, am:1.666, pw:0.965, ps:4574.575 
FQ:6185.567, am:1.627, pw:0.985, ps:4434.924 
FQ:5853.659, am:1.663, pw:0.960, ps:4569.841 
FQ:6060.606, am:1.632, pw:0.990, ps:4371.656 
FQ:6185.567, am:1.627, pw:0.985, ps:4435.354 
FQ:6060.606, am:1.636, pw:0.990, ps:4360.287 
FQ:6185.567, am:1.628, pw:0.985, ps:4461.655 
FQ:6153.846, am:1.663, pw:0.960, ps:4446.745 
FQ:6153.846, am:1.626, pw:0.985, ps:4478.299 
FQ:5128.205, am:1.676, pw:0.955, ps:4496.992 
FQ:6153.846, am:1.662, pw:0.960, ps:4448.887 
FQ:6153.846, am:1.625, pw:0.985, ps:4478.354 
FQ:6060.606, am:1.636, pw:0.995, ps:4335.586 
FQ:6060.606, am:1.636, pw:0.995, ps:4345.406 
FQ:6030.151, am:1.642, pw:1.000, ps:4299.658 
FQ:5853.659, am:1.667, pw:0.960, ps:4570.011 
FQ:6185.567, am:1.630, pw:0.990, ps:4435.923 
FQ:6030.151, am:1.632, pw:0.990, ps:4387.364 
FQ:6185.567, am:1.630, pw:0.990, ps:4423.322 
FQ:6153.846, am:1.656, pw:0.955, ps:4449.969 
FQ:5853.659, am:1.667, pw:0.960, ps:4572.743 
FQ:5128.205, am:1.674, pw:0.955, ps:4520.157 
FQ:5853.659, am:1.667, pw:0.965, ps:4573.164 
FQ:6153.846, am:1.650, pw:0.960, ps:4456.697 
FQ:5825.243, am:1.669, pw:0.960, ps:4567.233 
FQ:6030.151, am:1.645, pw:1.000, ps:4293.409 
FQ:5853.659, am:1.665, pw:0.960, ps:4579.984 
FQ:5154.639, am:1.669, pw:0.960, ps:4560.843 
FQ:5882.353, am:1.669, pw:0.960, ps:4583.671 
FQ:5882.353, am:1.667, pw:0.960, ps:4577.419 
FQ:5882.353, am:1.668, pw:0.960, ps:4580.417 
FQ:5128.205, am:1.673, pw:0.960, ps:4497.665 
FQ:6030.151, am:1.635, pw:0.990, ps:4392.892 
FQ:5853.659, am:1.667, pw:0.960, ps:4586.693 
FQ:5882.353, am:1.666, pw:0.955, ps:4596.003 
FQ:5882.353, am:1.667, pw:0.960, ps:4591.206 
FQ:5853.659, am:1.668, pw:0.960, ps:4576.063 
FQ:5853.659, am:1.665, pw:0.960, ps:4592.279 
FQ:5853.659, am:1.666, pw:0.965, ps:4583.761 
FQ:6153.846, am:1.670, pw:0.960, ps:4472.995 
FQ:5853.659, am:1.669, pw:0.960, ps:4587.897 
FQ:5882.353, am:1.669, pw:0.960, ps:4589.700 
FQ:5853.659, am:1.670, pw:0.960, ps:4577.610 
FQ:5882.353, am:1.671, pw:0.960, ps:4578.665 
FQ:5853.659, am:1.667, pw:0.960, ps:4589.262 
FQ:6153.846, am:1.665, pw:0.955, ps:4473.436 
FQ:5853.659, am:1.669, pw:0.960, ps:4582.233 
FQ:5128.205, am:1.674, pw:0.955, ps:4535.394 
FQ:6030.151, am:1.642, pw:0.995, ps:4336.598 
FQ:6153.846, am:1.672, pw:0.960, ps:4479.089 
