FQ:6103.764, am:0.446, pw:5.010, ps:8558.897 
FQ:6224.066, am:0.445, pw:4.920, ps:8561.061 
FQ:6029.106, am:0.444, pw:4.905, ps:9871.142 
FQ:6004.141, am:0.444, pw:4.880, ps:8672.280 
FQ:6004.141, am:0.442, pw:4.890, ps:8131.040 
FQ:6054.280, am:0.443, pw:4.905, ps:8197.680 
FQ:6243.496, am:0.444, pw:4.905, ps:9004.374 
FQ:6243.496, am:0.444, pw:4.900, ps:8777.454 
FQ:6243.496, am:0.446, pw:4.905, ps:9084.944 
FQ:6237.006, am:0.445, pw:4.905, ps:9092.485 
FQ:6250.000, am:0.445, pw:4.895, ps:9098.700 
FQ:6060.606, am:0.445, pw:4.905, ps:8380.967 
FQ:6243.496, am:0.445, pw:4.905, ps:9095.062 
FQ:6237.006, am:0.446, pw:4.905, ps:9075.178 
FQ:6243.496, am:0.444, pw:4.900, ps:9115.244 
FQ:6237.006, am:0.443, pw:4.905, ps:9136.641 
FQ:6237.006, am:0.443, pw:4.905, ps:9127.423 
FQ:6016.598, am:0.442, pw:4.880, ps:8081.208 
FQ:6243.496, am:0.444, pw:4.910, ps:8937.160 
FQ:6010.363, am:0.444, pw:4.875, ps:8371.992 
FQ:6237.006, am:0.445, pw:4.905, ps:8905.042 
FQ:6041.667, am:0.445, pw:4.905, ps:8887.526 
FQ:6016.598, am:0.445, pw:4.880, ps:8118.718 
FQ:6016.598, am:0.445, pw:4.880, ps:8104.174 
FQ:6004.141, am:0.443, pw:4.870, ps:9217.998 
FQ:6237.006, am:0.442, pw:4.910, ps:8977.661 
FQ:6041.667, am:0.442, pw:4.900, ps:9139.714 
FQ:6016.598, am:0.444, pw:4.880, ps:8069.926 
FQ:6016.598, am:0.444, pw:4.875, ps:8334.273 
FQ:6016.598, am:0.445, pw:4.875, ps:8043.937 
FQ:6060.606, am:0.446, pw:4.895, ps:9086.777 
FQ:6022.845, am:0.445, pw:4.865, ps:8689.230 
FQ:6047.967, am:0.445, pw:4.895, ps:9094.923 
FQ:6054.280, am:0.445, pw:4.900, ps:8712.594 
FQ:6060.606, am:0.445, pw:4.900, ps:8814.278 
FQ:6047.967, am:0.445, pw:4.895, ps:9103.795 
FQ:6060.606, am:0.444, pw:4.895, ps:8943.698 
FQ:6060.606, am:0.444, pw:4.895, ps:8761.531 
FQ:6276.151, am:0.444, pw:4.890, ps:9126.598 
FQ:6022.845, am:0.444, pw:4.875, ps:8067.930 
FQ:6066.946, am:0.447, pw:4.890, ps:8760.705 
FQ:6029.106, am:0.446, pw:4.870, ps:8163.146 
FQ:6073.298, am:0.447, pw:4.895, ps:8667.213 
FQ:6073.298, am:0.446, pw:4.890, ps:8888.727 
FQ:6066.946, am:0.446, pw:4.890, ps:9100.952 
FQ:6060.606, am:0.445, pw:4.895, ps:9092.313 
FQ:6066.946, am:0.444, pw:4.890, ps:8967.317 
FQ:6066.946, am:0.443, pw:4.895, ps:8851.677 
FQ:6066.946, am:0.443, pw:4.890, ps:8975.216 
FQ:6066.946, am:0.443, pw:4.895, ps:9146.758 
FQ:6066.946, am:0.445, pw:4.890, ps:8533.735 
FQ:6066.946, am:0.445, pw:4.890, ps:8993.640 
FQ:6022.845, am:0.445, pw:4.865, ps:8845.453 
FQ:6029.106, am:0.446, pw:4.865, ps:8136.185 
FQ:6066.946, am:0.445, pw:4.895, ps:9095.597 
FQ:6066.946, am:0.445, pw:4.890, ps:8886.670 
FQ:6073.298, am:0.445, pw:4.870, ps:8238.698 
FQ:6073.298, am:0.444, pw:4.890, ps:8765.097 
FQ:6073.298, am:0.444, pw:4.885, ps:8924.483 
FQ:6073.298, am:0.444, pw:4.890, ps:8896.732 
FQ:6079.665, am:0.446, pw:4.890, ps:9076.306 
FQ:6066.946, am:0.446, pw:4.890, ps:9077.618 
FQ:6073.298, am:0.446, pw:4.885, ps:8802.917 
FQ:6066.946, am:0.446, pw:4.890, ps:9072.862 
FQ:6073.298, am:0.445, pw:4.895, ps:8600.518 
FQ:6073.298, am:0.445, pw:4.885, ps:9101.211 
FQ:6073.298, am:0.443, pw:4.885, ps:8794.980 
FQ:6022.845, am:0.443, pw:4.850, ps:9635.845 
FQ:6035.380, am:0.443, pw:4.865, ps:8116.032 
FQ:6086.044, am:0.443, pw:4.855, ps:9024.302 
FQ:6079.665, am:0.445, pw:4.860, ps:8631.815 
FQ:6035.380, am:0.445, pw:4.865, ps:8091.543 
FQ:6029.106, am:0.445, pw:4.850, ps:9280.247 
FQ:6079.665, am:0.445, pw:4.860, ps:8734.057 
FQ:6086.044, am:0.445, pw:4.855, ps:9102.531 
FQ:6079.665, am:0.445, pw:4.855, ps:8738.591 
FQ:6079.665, am:0.443, pw:4.880, ps:9145.084 
FQ:6079.665, am:0.444, pw:4.880, ps:9128.418 
FQ:6079.665, am:0.444, pw:4.860, ps:8692.780 
FQ:6086.044, am:0.444, pw:4.855, ps:9134.276 
FQ:6035.380, am:0.445, pw:4.865, ps:8060.448 
FQ:6079.665, am:0.445, pw:4.885, ps:8959.376 
FQ:6029.106, am:0.446, pw:4.850, ps:9574.694 
FQ:6079.665, am:0.445, pw:4.860, ps:8605.083 
FQ:6079.665, am:0.446, pw:4.880, ps:9067.178 
FQ:6079.665, am:0.446, pw:4.860, ps:8528.309 
FQ:6022.845, am:0.443, pw:4.850, ps:9464.051 
FQ:6073.298, am:0.443, pw:4.860, ps:8487.264 
FQ:6086.044, am:0.443, pw:4.855, ps:8788.297 
FQ:6079.665, am:0.443, pw:4.855, ps:8818.419 
FQ:6086.044, am:0.445, pw:4.855, ps:9085.351 
FQ:6022.845, am:0.444, pw:4.850, ps:9567.349 
FQ:6079.665, am:0.445, pw:4.855, ps:8683.211 
