FQ:6212.121, am:0.505, pw:6.725, ps:7283.708 
FQ:6289.308, am:0.503, pw:6.435, ps:7751.792 
FQ:6259.781, am:0.502, pw:6.455, ps:7426.594 
FQ:6259.781, am:0.501, pw:6.450, ps:7692.957 
FQ:6264.683, am:0.500, pw:6.455, ps:7459.543 
FQ:6127.258, am:0.507, pw:6.515, ps:6727.674 
FQ:6127.258, am:0.506, pw:6.515, ps:6702.873 
FQ:6274.510, am:0.506, pw:6.460, ps:7703.553 
FQ:6274.510, am:0.501, pw:6.455, ps:7375.976 
FQ:6264.683, am:0.504, pw:6.450, ps:7534.056 
FQ:6264.683, am:0.502, pw:6.445, ps:7709.812 
FQ:6274.510, am:0.504, pw:6.465, ps:7740.756 
FQ:6274.510, am:0.505, pw:6.450, ps:7749.253 
FQ:6289.308, am:0.507, pw:6.430, ps:7695.755 
FQ:6279.435, am:0.501, pw:6.450, ps:7783.564 
FQ:6274.510, am:0.501, pw:6.450, ps:7423.704 
FQ:6279.435, am:0.501, pw:6.455, ps:7296.693 
FQ:6279.435, am:0.502, pw:6.450, ps:7796.156 
FQ:6269.592, am:0.507, pw:6.445, ps:7691.516 
FQ:6264.683, am:0.506, pw:6.450, ps:7627.779 
FQ:6284.368, am:0.504, pw:6.425, ps:7747.073 
FQ:6132.075, am:0.502, pw:6.510, ps:6843.920 
FQ:6274.510, am:0.502, pw:6.445, ps:7562.363 
FQ:6294.256, am:0.502, pw:6.425, ps:7785.565 
